NAME : sw24978
992 56116.6667 13733.3333
993 56116.6667 13816.6667
994 56116.6667 13866.6667
995 56116.6667 14033.3333
996 56116.6667 14250.0000
997 56116.6667 14350.0000
998 56116.6667 14500.0000
999 56116.6667 14616.6667
1000 56116.6667 14666.6667
1001 56116.6667 14683.3333
1002 56116.6667 14966.6667
1003 56116.6667 14975.0000
1004 56116.6667 15316.6667
1005 56116.6667 15450.0000
1006 56116.6667 15466.6667
1007 56116.6667 15475.0000
1008 56116.6667 15483.3333
1009 56116.6667 15516.6667
1010 56116.6667 15566.6667
1011 56116.6667 15616.6667
1012 56116.6667 15650.0000
1013 56116.6667 15666.6667
1014 56116.6667 15683.3333
1015 56116.6667 15733.3333
1016 56116.6667 15758.3333
1017 56116.6667 15883.3333
1018 56125.0000 12625.0000
1019 56125.0000 14666.6667
1020 56125.0000 15800.0000
1021 56133.3333 12616.6667
1022 56133.3333 12633.3333
1023 56133.3333 12650.0000
1024 56133.3333 12683.3333
1025 56133.3333 12783.3333
1026 56133.3333 12816.6667
1027 56133.3333 12866.6667
1028 56133.3333 12900.0000
1029 56133.3333 12950.0000
1030 56133.3333 12983.3333
1031 56133.3333 13066.6667
1032 56133.3333 13133.3333
1033 56133.3333 13183.3333
1034 56133.3333 13200.0000
1035 56133.3333 13266.6667
1036 56133.3333 13383.3333
1037 56133.3333 13416.6667
1038 56133.3333 13433.3333
1039 56133.3333 13466.6667
1040 56133.3333 13533.3333
1041 56133.3333 13566.6667
1042 56133.3333 13733.3333
1043 56133.3333 13800.0000
1044 56133.3333 13833.3333
1045 56133.3333 13950.0000
1046 56133.3333 13966.6667
1047 56133.3333 14016.6667
1048 56133.3333 14250.0000
1049 56133.3333 14300.0000
1050 56133.3333 14600.0000
1051 56133.3333 14633.3333
1052 56133.3333 14650.0000
1053 56133.3333 14833.3333
1054 56133.3333 14950.0000
1055 56133.3333 14983.3333
1056 56133.3333 15300.0000
1057 56133.3333 15308.3333
1058 56133.3333 15333.3333
1059 56133.3333 15350.0000
1060 56133.3333 15366.6667
1061 56133.3333 15633.3333
1062 56133.3333 15733.3333
1063 56133.3333 15800.0000
1064 56133.3333 15816.6667
1065 56133.3333 15883.3333
1066 56141.6667 15366.6667
1067 56150.0000 12566.6667
1068 56150.0000 12633.3333
1069 56150.0000 12750.0000
1070 56150.0000 12766.6667
1071 56150.0000 12800.0000
1072 56150.0000 12816.6667
1073 56150.0000 12850.0000
1074 56150.0000 12933.3333
1075 56150.0000 12950.0000
1076 56150.0000 12983.3333
1077 56150.0000 13016.6667
1078 56150.0000 13083.3333
1079 56150.0000 13216.6667
1080 56150.0000 13300.0000
1081 56150.0000 13333.3333
1082 56150.0000 13400.0000
1083 56150.0000 13433.3333
1084 56150.0000 13483.3333
1085 56150.0000 13550.0000
1086 56150.0000 13616.6667
1087 56150.0000 13766.6667
1088 56150.0000 13783.3333
1089 56150.0000 13800.0000
1090 56150.0000 13850.0000
1091 56150.0000 13900.0000
1092 56150.0000 14116.6667
1093 56150.0000 14216.6667
1094 56150.0000 14433.3333
1095 56150.0000 14483.3333
1096 56150.0000 14516.6667
1097 56150.0000 14600.0000
1098 56150.0000 14633.3333
1099 56150.0000 14850.0000
1100 56150.0000 14883.3333
1101 56150.0000 14983.3333
1102 56150.0000 15016.6667
1103 56150.0000 15066.6667
1104 56150.0000 15166.6667
1105 56150.0000 15308.3333
1106 56150.0000 15333.3333
1107 56150.0000 15383.3333
1108 56150.0000 15400.0000
1109 56150.0000 15416.6667
1110 56150.0000 15716.6667
1111 56150.0000 15733.3333
1112 56150.0000 15750.0000
1113 56150.0000 15783.3333
1114 56150.0000 15833.3333
1115 56150.0000 15900.0000
1116 56158.3333 14841.6667
1117 56158.3333 15083.3333
1118 56158.3333 15175.0000
1119 56158.3333 15333.3333
1120 56158.3333 15383.3333
1121 56158.3333 15816.6667
1122 56166.6667 12566.6667
1123 56166.6667 12583.3333
1124 56166.6667 12600.0000
1125 56166.6667 12616.6667
1126 56166.6667 12666.6667
1127 56166.6667 12700.0000
1128 56166.6667 12783.3333
1129 56166.6667 12816.6667
1130 56166.6667 12833.3333
1131 56166.6667 12850.0000
1132 56166.6667 12883.3333
1133 56166.6667 12916.6667
1134 56166.6667 13016.6667
1135 56166.6667 13100.0000
1136 56166.6667 13316.6667
1137 56166.6667 13333.3333
1138 56166.6667 13500.0000
1139 56166.6667 13516.6667
1140 56166.6667 13550.0000
1141 56166.6667 13583.3333
1142 56166.6667 13633.3333
1143 56166.6667 13683.3333
1144 56166.6667 13733.3333
1145 56166.6667 13866.6667
1146 56166.6667 13966.6667
1147 56166.6667 14033.3333
1148 56166.6667 14066.6667
1149 56166.6667 14150.0000
1150 56166.6667 14266.6667
1151 56166.6667 14283.3333
1152 56166.6667 14483.3333
1153 56166.6667 14600.0000
1154 56166.6667 14616.6667
1155 56166.6667 14683.3333
1156 56166.6667 14750.0000
1157 56166.6667 14766.6667
1158 56166.6667 14783.3333
1159 56166.6667 14800.0000
1160 56166.6667 14833.3333
1161 56166.6667 14850.0000
1162 56166.6667 14883.3333
1163 56166.6667 14900.0000
1164 56166.6667 14916.6667
1165 56166.6667 14933.3333
1166 56166.6667 14975.0000
1167 56166.6667 15000.0000
1168 56166.6667 15083.3333
1169 56166.6667 15100.0000
1170 56166.6667 15133.3333
1171 56166.6667 15150.0000
1172 56166.6667 15183.3333
1173 56166.6667 15200.0000
1174 56166.6667 15216.6667
1175 56166.6667 15233.3333
1176 56166.6667 15283.3333
1177 56166.6667 15316.6667
1178 56166.6667 15366.6667
1179 56166.6667 15383.3333
1180 56166.6667 15458.3333
1181 56166.6667 15466.6667
1182 56166.6667 15533.3333
1183 56166.6667 15566.6667
1184 56166.6667 15583.3333
1185 56166.6667 15733.3333
1186 56166.6667 15833.3333
1187 56166.6667 15900.0000
1188 56166.6667 15933.3333
1189 56175.0000 14683.3333
1190 56175.0000 14716.6667
1191 56175.0000 14733.3333
1192 56175.0000 14750.0000
1193 56175.0000 14958.3333
1194 56175.0000 15333.3333
1195 56183.3333 12566.6667
1196 56183.3333 12583.3333
1197 56183.3333 12616.6667
1198 56183.3333 12650.0000
1199 56183.3333 12683.3333
1200 56183.3333 12766.6667
1201 56183.3333 12783.3333
1202 56183.3333 12800.0000
1203 56183.3333 12833.3333
1204 56183.3333 12900.0000
1205 56183.3333 12916.6667
1206 56183.3333 13016.6667
1207 56183.3333 13033.3333
1208 56183.3333 13066.6667
1209 56183.3333 13133.3333
1210 56183.3333 13166.6667
1211 56183.3333 13200.0000
1212 56183.3333 13216.6667
1213 56183.3333 13300.0000
1214 56183.3333 13333.3333
1215 56183.3333 13350.0000
1216 56183.3333 13400.0000
1217 56183.3333 13433.3333
1218 56183.3333 13450.0000
1219 56183.3333 13466.6667
1220 56183.3333 13616.6667
1221 56183.3333 13683.3333
1222 56183.3333 13733.3333
1223 56183.3333 13816.6667
1224 56183.3333 13866.6667
1225 56183.3333 13883.3333
1226 56183.3333 13900.0000
1227 56183.3333 14000.0000
1228 56183.3333 14083.3333
1229 56183.3333 14100.0000
1230 56183.3333 14350.0000
1231 56183.3333 14366.6667
1232 56183.3333 14483.3333
1233 56183.3333 14516.6667
1234 56183.3333 14550.0000
1235 56183.3333 14616.6667
1236 56183.3333 14683.3333
1237 56183.3333 14700.0000
1238 56183.3333 14750.0000
1239 56183.3333 14783.3333
1240 56183.3333 14816.6667
1241 56183.3333 14833.3333
1242 56183.3333 14858.3333
1243 56183.3333 14900.0000
1244 56183.3333 14916.6667
1245 56183.3333 14950.0000
1246 56183.3333 15000.0000
1247 56183.3333 15100.0000
1248 56183.3333 15116.6667
1249 56183.3333 15166.6667
1250 56183.3333 15183.3333
1251 56183.3333 15250.0000
1252 56183.3333 15266.6667
1253 56183.3333 15283.3333
1254 56183.3333 15300.0000
1255 56183.3333 15350.0000
1256 56183.3333 15366.6667
1257 56183.3333 15400.0000
1258 56183.3333 15416.6667
1259 56183.3333 15425.0000
1260 56183.3333 15433.3333
1261 56183.3333 15466.6667
1262 56183.3333 15508.3333
1263 56183.3333 15516.6667
1264 56183.3333 15533.3333
1265 56183.3333 15566.6667
1266 56183.3333 15600.0000
1267 56183.3333 15616.6667
1268 56183.3333 15666.6667
1269 56183.3333 15683.3333
1270 56183.3333 15700.0000
1271 56183.3333 15733.3333
1272 56183.3333 15766.6667
1273 56183.3333 15816.6667
1274 56183.3333 15833.3333
1275 56183.3333 15850.0000
1276 56183.3333 15950.0000
1277 56191.6667 14633.3333
1278 56191.6667 15266.6667
1279 56191.6667 15600.0000
1280 56191.6667 15616.6667
1281 56200.0000 12550.0000
1282 56200.0000 12566.6667
1283 56200.0000 12600.0000
1284 56200.0000 12633.3333
1285 56200.0000 12666.6667
1286 56200.0000 12683.3333
1287 56200.0000 12700.0000
1288 56200.0000 12733.3333
1289 56200.0000 12766.6667
1290 56200.0000 12833.3333
1291 56200.0000 12850.0000
1292 56200.0000 12900.0000
1293 56200.0000 12966.6667
1294 56200.0000 12983.3333
1295 56200.0000 13016.6667
1296 56200.0000 13033.3333
1297 56200.0000 13066.6667
1298 56200.0000 13133.3333
1299 56200.0000 13400.0000
1300 56200.0000 13416.6667
1301 56200.0000 13433.3333
1302 56200.0000 13466.6667
1303 56200.0000 13516.6667
1304 56200.0000 13550.0000
1305 56200.0000 13583.3333
1306 56200.0000 13650.0000
1307 56200.0000 13766.6667
1308 56200.0000 13800.0000
1309 56200.0000 13816.6667
1310 56200.0000 13883.3333
1311 56200.0000 13916.6667
1312 56200.0000 14050.0000
1313 56200.0000 14150.0000
1314 56200.0000 14200.0000
1315 56200.0000 14250.0000
1316 56200.0000 14316.6667
1317 56200.0000 14366.6667
1318 56200.0000 14533.3333
1319 56200.0000 14583.3333
1320 56200.0000 14666.6667
1321 56200.0000 14700.0000
1322 56200.0000 14833.3333
1323 56200.0000 14866.6667
1324 56200.0000 14933.3333
1325 56200.0000 14950.0000
1326 56200.0000 14966.6667
1327 56200.0000 15000.0000
1328 56200.0000 15016.6667
1329 56200.0000 15033.3333
1330 56200.0000 15050.0000
1331 56200.0000 15083.3333
1332 56200.0000 15116.6667
1333 56200.0000 15250.0000
1334 56200.0000 15291.6667
1335 56200.0000 15300.0000
1336 56200.0000 15316.6667
1337 56200.0000 15350.0000
1338 56200.0000 15400.0000
1339 56200.0000 15433.3333
1340 56200.0000 15516.6667
1341 56200.0000 15533.3333
1342 56200.0000 15541.6667
1343 56200.0000 15650.0000
1344 56200.0000 15683.3333
1345 56200.0000 15716.6667
1346 56200.0000 15750.0000
1347 56200.0000 15783.3333
1348 56200.0000 15900.0000
1349 56200.0000 15950.0000
1350 56208.3333 15016.6667
1351 56208.3333 15033.3333
1352 56208.3333 15666.6667
1353 56216.6667 12550.0000
1354 56216.6667 12566.6667
1355 56216.6667 12583.3333
1356 56216.6667 12650.0000
1357 56216.6667 12666.6667
1358 56216.6667 12716.6667
1359 56216.6667 12750.0000
1360 56216.6667 12783.3333
1361 56216.6667 12950.0000
1362 56216.6667 13066.6667
1363 56216.6667 13166.6667
1364 56216.6667 13200.0000
1365 56216.6667 13233.3333
1366 56216.6667 13283.3333
1367 56216.6667 13333.3333
1368 56216.6667 13366.6667
1369 56216.6667 13383.3333
1370 56216.6667 13516.6667
1371 56216.6667 13683.3333
1372 56216.6667 13850.0000
1373 56216.6667 13866.6667
1374 56216.6667 13916.6667
1375 56216.6667 13950.0000
1376 56216.6667 14000.0000
1377 56216.6667 14050.0000
1378 56216.6667 14116.6667
1379 56216.6667 14250.0000
1380 56216.6667 14450.0000
1381 56216.6667 14516.6667
1382 56216.6667 14566.6667
1383 56216.6667 14600.0000
1384 56216.6667 14666.6667
1385 56216.6667 14683.3333
1386 56216.6667 14800.0000
1387 56216.6667 14816.6667
1388 56216.6667 14850.0000
1389 56216.6667 14866.6667
1390 56216.6667 15033.3333
1391 56216.6667 15050.0000
1392 56216.6667 15116.6667
1393 56216.6667 15333.3333
1394 56216.6667 15400.0000
1395 56216.6667 15416.6667
1396 56216.6667 15433.3333
1397 56216.6667 15500.0000
1398 56216.6667 15583.3333
1399 56216.6667 15633.3333
1400 56216.6667 15650.0000
1401 56216.6667 15666.6667
1402 56216.6667 15683.3333
1403 56216.6667 15716.6667
1404 56216.6667 15850.0000
1405 56216.6667 15900.0000
1406 56216.6667 15983.3333
1407 56233.0556 16433.0556
1408 56233.3333 12550.0000
1409 56233.3333 12600.0000
1410 56233.3333 12616.6667
1411 56233.3333 12650.0000
1412 56233.3333 12666.6667
1413 56233.3333 12850.0000
1414 56233.3333 12916.6667
1415 56233.3333 13000.0000
1416 56233.3333 13016.6667
1417 56233.3333 13133.3333
1418 56233.3333 13266.6667
1419 56233.3333 13283.3333
1420 56233.3333 13350.0000
1421 56233.3333 13383.3333
1422 56233.3333 13500.0000
1423 56233.3333 13533.3333
1424 56233.3333 13700.0000
1425 56233.3333 14000.0000
1426 56233.3333 14083.3333
1427 56233.3333 14116.6667
1428 56233.3333 14200.0000
1429 56233.3333 14216.6667
1430 56233.3333 14233.3333
1431 56233.3333 14250.0000
1432 56233.3333 14300.0000
1433 56233.3333 14383.3333
1434 56233.3333 14450.0000
1435 56233.3333 14516.6667
1436 56233.3333 14566.6667
1437 56233.3333 14583.3333
1438 56233.3333 14633.3333
1439 56233.3333 14683.3333
1440 56233.3333 14800.0000
1441 56233.3333 14866.6667
1442 56233.3333 14916.6667
1443 56233.3333 15000.0000
1444 56233.3333 15083.3333
1445 56233.3333 15116.6667
1446 56233.3333 15200.0000
1447 56233.3333 15216.6667
1448 56233.3333 15283.3333
1449 56233.3333 15616.6667
1450 56233.3333 15733.3333
1451 56233.3333 15800.0000
1452 56233.3333 15833.3333
1453 56233.3333 15916.6667
1454 56233.3333 16416.6667
1455 56241.6667 12583.3333
1456 56241.6667 12866.6667
1457 56241.6667 16008.3333
1458 56243.6111 12541.9444
1459 56250.0000 12533.3333
1460 56250.0000 12550.0000
1461 56250.0000 12566.6667
1462 56250.0000 12616.6667
1463 56250.0000 12633.3333
1464 56250.0000 12650.0000
1465 56250.0000 12666.6667
1466 56250.0000 12866.6667
1467 56250.0000 12966.6667
1468 56250.0000 13016.6667
1469 56250.0000 13116.6667
1470 56250.0000 13150.0000
1471 56250.0000 13183.3333
1472 56250.0000 13216.6667
1473 56250.0000 13266.6667
1474 56250.0000 13283.3333
1475 56250.0000 13366.6667
1476 56250.0000 13466.6667
1477 56250.0000 13550.0000
1478 56250.0000 13633.3333
1479 56250.0000 13750.0000
1480 56250.0000 13800.0000
1481 56250.0000 13916.6667
1482 56250.0000 13950.0000
1483 56250.0000 13966.6667
1484 56250.0000 14000.0000
1485 56250.0000 14033.3333
1486 56250.0000 14083.3333
1487 56250.0000 14116.6667
1488 56250.0000 14400.0000
1489 56250.0000 14566.6667
1490 56250.0000 14883.3333
1491 56250.0000 14933.3333
1492 56250.0000 14950.0000
1493 56250.0000 15116.6667
1494 56250.0000 15250.0000
1495 56250.0000 15283.3333
1496 56250.0000 15383.3333
1497 56250.0000 15483.3333
1498 56250.0000 15516.6667
1499 56250.0000 15550.0000
1500 56250.0000 15583.3333
1501 56250.0000 15600.0000
1502 56250.0000 15616.6667
1503 56250.0000 15850.0000
1504 56250.0000 15900.0000
1505 56250.0000 15950.0000
1506 56250.0000 16016.6667
1507 56250.0000 16033.3333
1508 56250.0000 16466.6667
1509 56258.3333 12525.0000
1510 56258.3333 16033.3333
1511 56258.3333 16416.6667
1512 56266.6667 12516.6667
1513 56266.6667 12533.3333
1514 56266.6667 12566.6667
1515 56266.6667 12583.3333
1516 56266.6667 12600.0000
1517 56266.6667 12833.3333
1518 56266.6667 12866.6667
1519 56266.6667 12883.3333
1520 56266.6667 12966.6667
1521 56266.6667 13100.0000
1522 56266.6667 13133.3333
1523 56266.6667 13200.0000
1524 56266.6667 13283.3333
1525 56266.6667 13316.6667
1526 56266.6667 13483.3333
1527 56266.6667 13500.0000
1528 56266.6667 13566.6667
1529 56266.6667 13650.0000
1530 56266.6667 13716.6667
1531 56266.6667 13733.3333
1532 56266.6667 13750.0000
1533 56266.6667 13783.3333
1534 56266.6667 13816.6667
1535 56266.6667 13866.6667
1536 56266.6667 13883.3333
1537 56266.6667 13933.3333
1538 56266.6667 14100.0000
1539 56266.6667 14133.3333
1540 56266.6667 14200.0000
1541 56266.6667 14383.3333
1542 56266.6667 14500.0000
1543 56266.6667 14766.6667
1544 56266.6667 14833.3333
1545 56266.6667 14883.3333
1546 56266.6667 14983.3333
1547 56266.6667 15066.6667
1548 56266.6667 15083.3333
1549 56266.6667 15100.0000
1550 56266.6667 15116.6667
1551 56266.6667 15183.3333
1552 56266.6667 15233.3333
1553 56266.6667 15283.3333
1554 56266.6667 15300.0000
1555 56266.6667 15416.6667
1556 56266.6667 15450.0000
1557 56266.6667 15483.3333
1558 56266.6667 15500.0000
1559 56266.6667 15516.6667
1560 56266.6667 15550.0000
1561 56266.6667 15616.6667
1562 56266.6667 15666.6667
1563 56266.6667 15733.3333
1564 56266.6667 15883.3333
1565 56266.6667 15983.3333
1566 56266.6667 16000.0000
1567 56266.6667 16033.3333
1568 56266.6667 16400.0000
1569 56266.6667 16433.3333
1570 56266.6667 16466.6667
1571 56266.6667 16475.0000
1572 56266.6667 16500.0000
1573 56275.0000 12575.0000
1574 56275.0000 12883.3333
1575 56283.0556 16399.7222
1576 56283.3333 12500.0000
1577 56283.3333 12533.3333
1578 56283.3333 12550.0000
1579 56283.3333 12566.6667
1580 56283.3333 12800.0000
1581 56283.3333 12850.0000
1582 56283.3333 12900.0000
1583 56283.3333 12950.0000
1584 56283.3333 13116.6667
1585 56283.3333 13233.3333
1586 56283.3333 13283.3333
1587 56283.3333 13316.6667
1588 56283.3333 13383.3333
1589 56283.3333 13466.6667
1590 56283.3333 13500.0000
1591 56283.3333 13533.3333
1592 56283.3333 13633.3333
1593 56283.3333 13700.0000
1594 56283.3333 13783.3333
1595 56283.3333 13833.3333
1596 56283.3333 13883.3333
1597 56283.3333 13900.0000
1598 56283.3333 13916.6667
1599 56283.3333 14016.6667
1600 56283.3333 14116.6667
1601 56283.3333 14133.3333
1602 56283.3333 14300.0000
1603 56283.3333 14383.3333
1604 56283.3333 14516.6667
1605 56283.3333 14566.6667
1606 56283.3333 14616.6667
1607 56283.3333 14650.0000
1608 56283.3333 14750.0000
1609 56283.3333 15033.3333
1610 56283.3333 15050.0000
1611 56283.3333 15083.3333
1612 56283.3333 15116.6667
1613 56283.3333 15166.6667
1614 56283.3333 15250.0000
1615 56283.3333 15416.6667
1616 56283.3333 15433.3333
1617 56283.3333 15450.0000
1618 56283.3333 15483.3333
1619 56283.3333 15533.3333
1620 56283.3333 15633.3333
1621 56283.3333 15816.6667
1622 56283.3333 15866.6667
1623 56283.3333 16016.6667
1624 56283.3333 16033.3333
1625 56283.3333 16041.6667
1626 56283.3333 16050.0000
1627 56283.3333 16450.0000
1628 56291.6667 12800.0000
1629 56291.6667 12866.6667
1630 56299.7222 16050.0000
1631 56300.0000 12783.3333
1632 56300.0000 12800.0000
1633 56300.0000 12833.3333
1634 56300.0000 12866.6667
1635 56300.0000 12916.6667
1636 56300.0000 13016.6667
1637 56300.0000 13066.6667
1638 56300.0000 13200.0000
1639 56300.0000 13216.6667
1640 56300.0000 13283.3333
